period,sku_id,category_id,brand,lifetime_days,qty_total,orders_qty,abc,total_abc_numeric,avg_discount_perc_by_goods,max_discount_perc_by_goods,,avg_goods_price_by_goods,revenue,last_goods_sell_status,oos__by_goods,war,covid,year,sin_quarter,cos_quarter,sin_month,cos_month,sin_week,cos_week,data_status
5/8/2023,5996937634,672241,773497904,1642,0,0,,,,,,"638,4",0,available,1,1,0,2023,0,-1,"0,5","-0,866","0,7485","-0,6631",inconsistent
5/29/2023,5996941129,672241,773497904,1663,1,1,,0,,,,"638,4","638,4",available,1,1,0,2023,0,-1,"0,5","-0,866","0,4647","-0,8855",inconsistent
5/1/2023,5996941129,672241,773497904,1635,1,1,,0,,,,"638,4","638,4",available,1,1,0,2023,0,-1,"0,5","-0,866","0,823","-0,5681",inconsistent
5/8/2023,5996941129,672241,773497904,1642,0,0,,,,,,"638,4",0,available,1,1,0,2023,0,-1,"0,5","-0,866","0,7485","-0,6631",inconsistent
5/1/2023,599703217,672241,773497904,1635,2,2,,0,,,,"277,2","277,2",available,1,1,0,2023,0,-1,"0,5","-0,866","0,823","-0,5681",ok
5/8/2023,599703217,672241,773497904,1642,0,0,,,,,,"277,2","277,2",available,1,1,0,2023,0,-1,"0,5","-0,866","0,7485","-0,6631",ok
11/28/2022,7405700714,672241,581857565,1369,0,0,,,,,,0,0,,0,1,0,2022,0,1,"-0,5","0,866","-0,4647","0,8855",ok
4/10/2023,20377431146,672241,444982659,1095,0,0,,,,,,"2577,6",0,available,1,1,0,2023,0,-1,"0,866","-0,5","0,9709","-0,2393",inconsistent
4/3/2023,20377431146,672241,444982659,1088,0,0,,,,,,"2577,6","2227,2",available,1,1,0,2023,0,-1,"0,866","-0,5","0,9927","-0,1205",inconsistent
4/17/2023,20377431146,672241,444982659,1102,0,0,,,,,,"2577,6",0,available,1,1,0,2023,0,-1,"0,866","-0,5","0,935","-0,3546",inconsistent
4/24/2023,20377431146,672241,444982659,1109,0,0,,,,,,"2507,52",0,available,"0,714",1,0,2023,0,-1,"0,866","-0,5","0,8855","-0,4647",inconsistent
8/5/2024,45431124522,672241,978829861,-73,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,5681","-0,823",inconsistent
8/5/2024,45459383935,672241,268226686,-74,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,5681","-0,823",novelty
3/25/2024,598294111,672241,773497904,1965,1,1,BCCA,7,"0,073","0,073",,"338,187","665,7",available,1,1,0,2024,1,0,1,0,"0,9927","0,1205",ok
3/25/2024,5982960035,672241,773497904,1965,1,1,BCBA,8,,,,"449,4","1348,2",available,1,1,0,2024,1,0,1,0,"0,9927","0,1205",ok
3/25/2024,598302302,672241,773497904,1965,0,0,,,,,,0,0,,0,1,0,2024,1,0,1,0,"0,9927","0,1205",inconsistent
3/25/2024,5996490387,672241,773497904,1964,0,0,,,,,,"625,2","638,4",available,1,1,0,2024,1,0,1,0,"0,9927","0,1205",inconsistent
3/25/2024,5996537271,672241,773497904,1964,0,0,,,,,,"638,4",0,available,1,1,0,2024,1,0,1,0,"0,9927","0,1205",inconsistent
3/25/2024,599653937,672241,773497904,1964,0,0,,,,,,"277,2","554,4",available,1,1,0,2024,1,0,1,0,"0,9927","0,1205",ok
3/25/2024,5996540711,672241,773497904,1964,0,0,,,,,,"338,187","345,3",available,1,1,0,2024,1,0,1,0,"0,9927","0,1205",inconsistent
3/25/2024,5996552646,672241,773497904,1964,0,0,,,,,,"449,4","449,4",available,1,1,0,2024,1,0,1,0,"0,9927","0,1205",inconsistent
3/25/2024,5996815882,672241,773497904,1964,0,0,,,,,,"498,6",0,available,1,1,0,2024,1,0,1,0,"0,9927","0,1205",inconsistent
3/25/2024,5996820047,672241,773497904,1964,0,0,,,,,,0,0,,0,1,0,2024,1,0,1,0,"0,9927","0,1205",inconsistent
3/25/2024,5996899120,672241,773497904,1964,0,0,,,,,,"490,2",0,available,1,1,0,2024,1,0,1,0,"0,9927","0,1205",inconsistent
3/25/2024,5996932035,672241,773497904,1964,0,0,,,,,,"490,2",0,available,1,1,0,2024,1,0,1,0,"0,9927","0,1205",inconsistent
3/25/2024,5996937634,672241,773497904,1964,11,1,CCCA,6,,,,"638,4",0,available,"0,429",1,0,2024,1,0,1,0,"0,9927","0,1205",inconsistent
3/25/2024,5996941129,672241,773497904,1964,0,0,,,,,,0,0,,0,1,0,2024,1,0,1,0,"0,9927","0,1205",inconsistent
3/25/2024,599703217,672241,773497904,1964,10,3,ABBA,10,,,,"271,458","277,2",available,1,1,0,2024,1,0,1,0,"0,9927","0,1205",ok
5/1/2023,7405700714,672241,581857565,1523,0,0,,,,,,"367,413",0,available,1,1,0,2023,0,-1,"0,5","-0,866","0,823","-0,5681",ok
5/8/2023,7405700714,672241,581857565,1530,0,0,,,,,,"389,7",0,available,1,1,0,2023,0,-1,"0,5","-0,866","0,7485","-0,6631",ok
11/20/2023,20377431146,672241,444982659,1319,0,0,,,,,,"2577,6",0,available,"0,857",1,0,2023,0,1,"-0,5","0,866","-0,5681","0,823",inconsistent
11/13/2023,20377431146,672241,444982659,1312,0,0,,,,,,"2577,6",0,available,"0,429",1,0,2023,0,1,"-0,5","0,866","-0,6631","0,7485",inconsistent
11/28/2022,9629394497,672241,611108271,1263,14,14,,0,"0,33","0,342",,"1645,413","21176,1",available,1,1,0,2022,0,1,"-0,5","0,866","-0,4647","0,8855",inconsistent
3/25/2024,7405700714,672241,581857565,1852,0,0,,,,,,291,0,available,1,1,0,2024,1,0,1,0,"0,9927","0,1205",ok
9/30/2024,4723833696,672241,773497904,2261,3,2,ABBA,10,"0,201","0,201",,"359,871","3253,362",available,1,1,0,2024,-1,0,-1,0,-1,0,ok
9/30/2024,4723910471,672241,773497904,2261,0,0,,,,,,"374,571",0,available,1,1,0,2024,-1,0,-1,0,-1,0,inconsistent
9/30/2024,4723938440,672241,773497904,2261,0,0,,,,,,"369,225",0,available,"0,571",1,0,2024,-1,0,-1,0,-1,0,inconsistent
9/30/2024,4724133655,672241,773497904,2261,0,0,,,,,,"374,571",0,available,1,1,0,2024,-1,0,-1,0,-1,0,inconsistent
10/30/2023,4723833696,672241,773497904,1925,0,0,,,,,,"395,1",0,available,1,1,0,2023,0,1,"-0,866","0,5","-0,823","0,5681",ok
10/30/2023,4723910471,672241,773497904,1925,0,0,,,,,,"410,1",0,available,1,1,0,2023,0,1,"-0,866","0,5","-0,823","0,5681",inconsistent
10/30/2023,4723938440,672241,773497904,1925,7,7,ABBC,8,,,,"395,1","1254,456",available,1,1,0,2023,0,1,"-0,866","0,5","-0,823","0,5681",inconsistent
10/30/2023,4724133655,672241,773497904,1925,2,2,BCCA,7,,,,"410,1",0,available,"0,857",1,0,2023,0,1,"-0,866","0,5","-0,823","0,5681",inconsistent
4/10/2023,24738070995,672241,313270388,942,0,0,,,,,,0,0,,0,1,0,2023,0,-1,"0,866","-0,5","0,9709","-0,2393",inconsistent
4/3/2023,24738070995,672241,313270388,935,0,0,,,,,,0,0,,0,1,0,2023,0,-1,"0,866","-0,5","0,9927","-0,1205",inconsistent
4/17/2023,24738070995,672241,313270388,949,0,0,,,,,,0,0,,0,1,0,2023,0,-1,"0,866","-0,5","0,935","-0,3546",inconsistent
4/24/2023,24738070995,672241,313270388,956,0,0,,,,,,0,0,,0,1,0,2023,0,-1,"0,866","-0,5","0,8855","-0,4647",inconsistent
4/10/2023,24738579136,672241,313270388,942,0,0,,,,,,0,0,,0,1,0,2023,0,-1,"0,866","-0,5","0,9709","-0,2393",inconsistent
4/3/2023,24738579136,672241,313270388,935,0,0,,,,,,0,0,,0,1,0,2023,0,-1,"0,866","-0,5","0,9927","-0,1205",inconsistent
4/17/2023,24738579136,672241,313270388,949,0,0,,,,,,0,0,,0,1,0,2023,0,-1,"0,866","-0,5","0,935","-0,3546",inconsistent
4/24/2023,24738579136,672241,313270388,956,0,0,,,,,,0,0,,0,1,0,2023,0,-1,"0,866","-0,5","0,8855","-0,4647",inconsistent
11/28/2022,33571814593,672241,729927473,292,0,0,,,,,,0,0,,0,1,0,2022,0,1,"-0,5","0,866","-0,4647","0,8855",inconsistent
11/28/2022,33750536246,672241,962351639,278,0,0,,,,,,"746,1",0,available,1,1,0,2022,0,1,"-0,5","0,866","-0,4647","0,8855",inconsistent
11/28/2022,33750613973,672241,962351639,278,0,0,,,,,,"746,1",0,available,1,1,0,2022,0,1,"-0,5","0,866","-0,4647","0,8855",inconsistent
11/28/2022,34126797120,672241,537990595,200,10,10,,0,"0,215","0,215",,"3299,7","42830,4",available,1,1,0,2022,0,1,"-0,5","0,866","-0,4647","0,8855",ok
11/28/2022,34126805261,672241,537990595,200,20,18,,0,"0,215","0,215",,"3299,7","59394,6",available,1,1,0,2022,0,1,"-0,5","0,866","-0,4647","0,8855",ok
8/19/2024,45995668920,672241,742865271,-85,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,7485","-0,6631",inconsistent
11/20/2023,24738070995,672241,313270388,1166,0,0,,,,,,5550,0,available,1,1,0,2023,0,1,"-0,5","0,866","-0,5681","0,823",inconsistent
11/20/2023,24738579136,672241,313270388,1166,0,0,,,,,,0,0,,0,1,0,2023,0,1,"-0,5","0,866","-0,5681","0,823",inconsistent
9/23/2024,598294111,672241,773497904,2147,1,1,BCCA,7,,,,"379,8","379,8",available,1,1,0,2024,-1,0,-1,0,"-0,9927","-0,1205",ok
9/16/2024,598294111,672241,773497904,2140,1,1,BCCA,7,,,,"379,8","379,8",available,1,1,0,2024,-1,0,-1,0,"-0,9709","-0,2393",ok
9/30/2024,598294111,672241,773497904,2154,1,1,BCCA,7,"-0,099","-0,099",,315,0,available,1,1,0,2024,-1,0,-1,0,-1,0,ok
9/23/2024,5982960035,672241,773497904,2147,0,0,,,,,,"494,4",0,available,1,1,0,2024,-1,0,-1,0,"-0,9927","-0,1205",ok
9/16/2024,5982960035,672241,773497904,2140,0,0,,,,,,"494,4",0,available,1,1,0,2024,-1,0,-1,0,"-0,9709","-0,2393",ok
9/30/2024,5982960035,672241,773497904,2154,5,3,BCCA,7,"0,1","0,2",,"410,058",0,available,1,1,0,2024,-1,0,-1,0,-1,0,ok
9/23/2024,598302302,672241,773497904,2147,0,0,,,,,,"548,4",0,available,1,1,0,2024,-1,0,-1,0,"-0,9927","-0,1205",inconsistent
9/16/2024,598302302,672241,773497904,2140,0,0,,,,,,"548,4",0,available,1,1,0,2024,-1,0,-1,0,"-0,9709","-0,2393",inconsistent
9/30/2024,598302302,672241,773497904,2154,0,0,,,,,,"454,8",0,available,1,1,0,2024,-1,0,-1,0,-1,0,inconsistent
9/23/2024,5996489657,672241,773497904,2146,0,0,,,,,,"539,4",0,available,1,1,0,2024,-1,0,-1,0,"-0,9927","-0,1205",inconsistent
9/16/2024,5996489657,672241,773497904,2139,0,0,,,,,,"539,4",0,available,1,1,0,2024,-1,0,-1,0,"-0,9709","-0,2393",inconsistent
9/30/2024,5996489657,672241,773497904,2153,0,0,,,,,,"447,342",0,available,1,1,0,2024,-1,0,-1,0,-1,0,inconsistent
9/23/2024,5996490387,672241,773497904,2146,0,0,,,,,,"702,3",0,available,1,1,0,2024,-1,0,-1,0,"-0,9927","-0,1205",inconsistent
9/16/2024,5996490387,672241,773497904,2139,0,0,,,,,,"702,3",0,available,1,1,0,2024,-1,0,-1,0,"-0,9709","-0,2393",inconsistent
9/30/2024,5996490387,672241,773497904,2153,0,0,,,,,,"581,7",0,available,1,1,0,2024,-1,0,-1,0,-1,0,inconsistent
9/23/2024,5996537271,672241,773497904,2146,0,0,,,,,,"702,3",0,available,1,1,0,2024,-1,0,-1,0,"-0,9927","-0,1205",inconsistent
9/16/2024,5996537271,672241,773497904,2139,0,0,,,,,,"702,3","702,3",available,1,1,0,2024,-1,0,-1,0,"-0,9709","-0,2393",inconsistent
9/30/2024,5996537271,672241,773497904,2153,0,0,,,,,,"581,7",0,available,1,1,0,2024,-1,0,-1,0,-1,0,inconsistent
9/23/2024,599653937,672241,773497904,2146,0,0,,,,,,"304,8","304,8",available,1,1,0,2024,-1,0,-1,0,"-0,9927","-0,1205",ok
9/16/2024,599653937,672241,773497904,2139,1,1,ABBA,10,,,,"304,8",0,available,1,1,0,2024,-1,0,-1,0,"-0,9709","-0,2393",ok
9/30/2024,599653937,672241,773497904,2153,0,0,,,,,,"251,829",0,available,1,1,0,2024,-1,0,-1,0,-1,0,ok
9/23/2024,5996540711,672241,773497904,2146,0,0,,,,,,"379,8",0,available,1,1,0,2024,-1,0,-1,0,"-0,9927","-0,1205",inconsistent
9/16/2024,5996540711,672241,773497904,2139,0,0,,,,,,"379,8",0,available,1,1,0,2024,-1,0,-1,0,"-0,9709","-0,2393",inconsistent
9/30/2024,5996540711,672241,773497904,2153,0,0,,,,,,"319,32",0,available,"0,714",1,0,2024,-1,0,-1,0,-1,0,inconsistent
9/23/2024,5996552646,672241,773497904,2146,0,0,,,,,,"494,4",0,available,1,1,0,2024,-1,0,-1,0,"-0,9927","-0,1205",inconsistent
9/16/2024,5996552646,672241,773497904,2139,0,0,,,,,,"494,4",0,available,1,1,0,2024,-1,0,-1,0,"-0,9709","-0,2393",inconsistent
9/30/2024,5996552646,672241,773497904,2153,0,0,,,,,,"410,058",0,available,1,1,0,2024,-1,0,-1,0,-1,0,inconsistent
9/23/2024,5996815882,672241,773497904,2146,0,0,,,,,,0,0,,0,1,0,2024,-1,0,-1,0,"-0,9927","-0,1205",inconsistent
9/16/2024,5996815882,672241,773497904,2139,0,0,,,,,,"548,4",0,available,1,1,0,2024,-1,0,-1,0,"-0,9709","-0,2393",inconsistent
9/30/2024,5996815882,672241,773497904,2153,0,0,,,,,,0,0,,0,1,0,2024,-1,0,-1,0,-1,0,inconsistent
9/23/2024,5996820047,672241,773497904,2146,0,0,,,,,,"548,4",0,available,1,1,0,2024,-1,0,-1,0,"-0,9927","-0,1205",inconsistent
9/16/2024,5996820047,672241,773497904,2139,0,0,,,,,,"548,4",0,available,1,1,0,2024,-1,0,-1,0,"-0,9709","-0,2393",inconsistent
9/30/2024,5996820047,672241,773497904,2153,0,0,,,,,,"454,8",0,available,1,1,0,2024,-1,0,-1,0,-1,0,inconsistent
9/23/2024,5996899120,672241,773497904,2146,0,0,,,,,,"539,4",0,available,1,1,0,2024,-1,0,-1,0,"-0,9927","-0,1205",inconsistent
9/16/2024,5996899120,672241,773497904,2139,0,0,,,,,,"539,4",0,available,1,1,0,2024,-1,0,-1,0,"-0,9709","-0,2393",inconsistent
9/30/2024,5996899120,672241,773497904,2153,0,0,,,,,,"447,342",0,available,1,1,0,2024,-1,0,-1,0,-1,0,inconsistent
9/23/2024,5996932035,672241,773497904,2146,0,0,,,,,,"539,4",0,available,1,1,0,2024,-1,0,-1,0,"-0,9927","-0,1205",inconsistent
9/16/2024,5996932035,672241,773497904,2139,0,0,,,,,,"539,4",0,available,1,1,0,2024,-1,0,-1,0,"-0,9709","-0,2393",inconsistent
9/30/2024,5996932035,672241,773497904,2153,0,0,,,,,,"447,342",0,available,1,1,0,2024,-1,0,-1,0,-1,0,inconsistent
9/23/2024,5996937634,672241,773497904,2146,0,0,,,,,,"702,3",0,available,1,1,0,2024,-1,0,-1,0,"-0,9927","-0,1205",inconsistent
9/16/2024,5996937634,672241,773497904,2139,0,0,,,,,,"702,3",0,available,1,1,0,2024,-1,0,-1,0,"-0,9709","-0,2393",inconsistent
9/30/2024,5996937634,672241,773497904,2153,0,0,,,,,,"581,7",0,available,1,1,0,2024,-1,0,-1,0,-1,0,inconsistent
9/23/2024,5996941129,672241,773497904,2146,0,0,,,,,,"702,3",0,available,1,1,0,2024,-1,0,-1,0,"-0,9927","-0,1205",inconsistent
9/16/2024,5996941129,672241,773497904,2139,0,0,,,,,,"702,3",0,available,1,1,0,2024,-1,0,-1,0,"-0,9709","-0,2393",inconsistent
9/30/2024,5996941129,672241,773497904,2153,0,0,,,,,,"581,7",0,available,1,1,0,2024,-1,0,-1,0,-1,0,inconsistent
9/23/2024,599703217,672241,773497904,2146,2,2,ABBA,10,,,,"304,8",0,available,1,1,0,2024,-1,0,-1,0,"-0,9927","-0,1205",ok
9/16/2024,599703217,672241,773497904,2139,0,0,,,,,,"304,8","304,8",available,1,1,0,2024,-1,0,-1,0,"-0,9709","-0,2393",ok
9/30/2024,599703217,672241,773497904,2153,5,4,ABBA,10,"0,203","0,203",,"251,829","1033,8",available,1,1,0,2024,-1,0,-1,0,-1,0,ok
3/25/2024,9629394497,672241,611108271,1746,0,0,,,,,,"2249,7",0,available,1,1,0,2024,1,0,1,0,"0,9927","0,1205",inconsistent
11/28/2022,15766844963,672241,968502710,1089,4,4,,0,,,,"5361,129","10799,1",available,1,1,0,2022,0,1,"-0,5","0,866","-0,4647","0,8855",ok
8/19/2024,46142524974,672241,834446616,-92,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,7485","-0,6631",unsold
8/12/2024,46142524974,672241,834446616,-99,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,6631","-0,7485",unsold
8/5/2024,46142524974,672241,834446616,-106,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,5681","-0,823",unsold
11/20/2023,25223257610,672241,617591237,1147,0,0,,,,,,1815,0,available,"0,571",1,0,2023,0,1,"-0,5","0,866","-0,5681","0,823",inconsistent
11/20/2023,25223743696,672241,617591237,1147,1,1,CCCA,6,,,,1188,0,available,"0,571",1,0,2023,0,1,"-0,5","0,866","-0,5681","0,823",inconsistent
11/20/2023,25223744190,672241,617591237,1147,0,0,,,,,,1188,0,available,"0,571",1,0,2023,0,1,"-0,5","0,866","-0,5681","0,823",inconsistent
11/20/2023,25671218131,672241,968502710,1126,3,3,BBBA,9,"0,301","0,301",,"2099,7",0,available,1,1,0,2023,0,1,"-0,5","0,866","-0,5681","0,823",inconsistent
11/20/2023,25671218642,672241,968502710,1126,3,3,BAAA,11,"0,251","0,251",,"2699,7","7964,1",available,1,1,0,2023,0,1,"-0,5","0,866","-0,5681","0,823",ok
10/21/2024,40000050358,672241,92299414,375,1,1,,0,"0,152","0,152",,1617,1617,available,1,1,0,2024,0,1,"-0,866","0,5","-0,935","0,3546",inconsistent
10/21/2024,40154920524,672241,729927473,363,0,0,,,,,,"2939,7",0,available,1,1,0,2024,0,1,"-0,866","0,5","-0,935","0,3546",ok
10/21/2024,40154921194,672241,729927473,363,1,1,BAAB,10,,,,"3599,7","3599,7",available,"0,286",1,0,2024,0,1,"-0,866","0,5","-0,935","0,3546",inconsistent
11/28/2022,35281682198,672241,113725672,81,0,0,,,,,,"5399,7",0,available,1,1,0,2022,0,1,"-0,5","0,866","-0,4647","0,8855",inconsistent
11/28/2022,20377431146,672241,444982659,962,0,0,,,,,,0,0,,0,1,0,2022,0,1,"-0,5","0,866","-0,4647","0,8855",inconsistent
8/19/2024,46303774477,672241,747920273,-98,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,7485","-0,6631",inconsistent
8/5/2024,46303774477,672241,747920273,-112,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,5681","-0,823",inconsistent
8/19/2024,46303862950,672241,747920273,-98,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,7485","-0,6631",inconsistent
8/12/2024,46303862950,672241,747920273,-105,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,6631","-0,7485",inconsistent
8/5/2024,46303862950,672241,747920273,-112,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,5681","-0,823",inconsistent
8/19/2024,46303877432,672241,747920273,-98,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,7485","-0,6631",inconsistent
8/5/2024,46303877432,672241,747920273,-112,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,5681","-0,823",inconsistent
8/19/2024,46303948414,672241,747920273,-98,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,7485","-0,6631",inconsistent
8/5/2024,46303948414,672241,747920273,-112,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,5681","-0,823",inconsistent
8/19/2024,46308044959,672241,747920273,-98,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,7485","-0,6631",inconsistent
8/12/2024,46308044959,672241,747920273,-105,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,6631","-0,7485",inconsistent
8/5/2024,46308044959,672241,747920273,-112,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,5681","-0,823",inconsistent
8/5/2024,46310250952,672241,747920273,-112,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,5681","-0,823",inconsistent
8/19/2024,46310280482,672241,747920273,-98,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,7485","-0,6631",inconsistent
8/19/2024,46310291987,672241,747920273,-98,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,7485","-0,6631",inconsistent
8/5/2024,46310291987,672241,747920273,-112,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,5681","-0,823",inconsistent
8/19/2024,46310334441,672241,747920273,-98,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,7485","-0,6631",inconsistent
8/5/2024,46310334441,672241,747920273,-112,0,0,,,,,,0,0,,0,1,0,2024,-1,0,"-0,866","-0,5","-0,5681","-0,823",inconsistent
2/5/2024,48441796938,672241,116668177,-380,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,5681","0,823",novelty
2/12/2024,48441796938,672241,116668177,-373,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,6631","0,7485",novelty
2/19/2024,48441796938,672241,116668177,-366,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,7485","0,6631",novelty
2/5/2024,48443531970,672241,116668177,-380,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,5681","0,823",unsold
2/12/2024,48443531970,672241,116668177,-373,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,6631","0,7485",unsold
2/19/2024,48443531970,672241,116668177,-366,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,7485","0,6631",unsold
2/5/2024,4844412140,672241,116668177,-380,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,5681","0,823",unsold
2/12/2024,4844412140,672241,116668177,-373,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,6631","0,7485",unsold
2/19/2024,4844412140,672241,116668177,-366,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,7485","0,6631",unsold
2/26/2024,4844412140,672241,116668177,-359,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,823","0,5681",unsold
2/5/2024,48444196993,672241,116668177,-380,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,5681","0,823",novelty
2/12/2024,48444196993,672241,116668177,-373,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,6631","0,7485",novelty
2/19/2024,48444196993,672241,116668177,-366,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,7485","0,6631",novelty
2/5/2024,48444406916,672241,116668177,-380,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,5681","0,823",unsold
2/12/2024,48444406916,672241,116668177,-373,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,6631","0,7485",unsold
2/19/2024,48444406916,672241,116668177,-366,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,7485","0,6631",unsold
2/5/2024,48465290456,672241,557284866,-381,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,5681","0,823",novelty
2/12/2024,48465290456,672241,557284866,-374,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,6631","0,7485",novelty
2/19/2024,48465290456,672241,557284866,-367,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,7485","0,6631",novelty
2/5/2024,48468456999,672241,557284866,-381,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,5681","0,823",unsold
2/12/2024,48468456999,672241,557284866,-374,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,6631","0,7485",unsold
2/19/2024,48468456999,672241,557284866,-367,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,7485","0,6631",unsold
2/5/2024,48468483975,672241,557284866,-381,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,5681","0,823",unsold
2/12/2024,48468483975,672241,557284866,-374,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,6631","0,7485",unsold
2/19/2024,48468483975,672241,557284866,-367,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,7485","0,6631",unsold
2/5/2024,48468720437,672241,557284866,-381,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,5681","0,823",unsold
2/12/2024,48468720437,672241,557284866,-374,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,6631","0,7485",unsold
2/19/2024,48468720437,672241,557284866,-367,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,7485","0,6631",unsold
2/26/2024,48468720437,672241,557284866,-360,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,866","0,5","0,823","0,5681",unsold
3/25/2024,15766844963,672241,968502710,1572,2,2,AAAB,11,,,,"5399,7","5399,7",available,1,1,0,2024,1,0,1,0,"0,9927","0,1205",ok
2/13/2023,4723833696,672241,773497904,1666,0,0,,,,,,"376,2","1185,3",available,1,1,0,2023,1,0,"0,866","0,5","0,7485","0,6631",ok
2/6/2023,4723833696,672241,773497904,1659,8,3,,0,,,,"381,6","771,3",available,1,1,0,2023,1,0,"0,866","0,5","0,6631","0,7485",ok
2/20/2023,4723833696,672241,773497904,1673,2,2,,0,,,,"389,7",0,available,1,1,0,2023,1,0,"0,866","0,5","0,823","0,5681",ok
2/27/2023,4723833696,672241,773497904,1680,0,0,,,,,,"395,1","790,2",available,1,1,0,2023,1,0,"0,866","0,5","0,8855","0,4647",ok
2/13/2023,4723910471,672241,773497904,1666,0,0,,,,,,"390,3",0,available,1,1,0,2023,1,0,"0,866","0,5","0,7485","0,6631",inconsistent
2/6/2023,4723910471,672241,773497904,1659,0,0,,,,,,"390,3",0,available,1,1,0,2023,1,0,"0,866","0,5","0,6631","0,7485",inconsistent
2/20/2023,4723910471,672241,773497904,1673,2,1,,0,,,,"395,958",0,available,1,1,0,2023,1,0,"0,866","0,5","0,823","0,5681",inconsistent
2/27/2023,4723910471,672241,773497904,1680,3,3,,0,,,,"410,1","1640,4",available,1,1,0,2023,1,0,"0,866","0,5","0,8855","0,4647",inconsistent
2/13/2023,4723938440,672241,773497904,1666,3,3,,0,,,,"395,1","667,854",available,1,1,0,2023,1,0,"0,866","0,5","0,7485","0,6631",inconsistent
2/6/2023,4723938440,672241,773497904,1659,5,4,,0,,,,"378,9","376,2",available,1,1,0,2023,1,0,"0,866","0,5","0,6631","0,7485",inconsistent
2/20/2023,4723938440,672241,773497904,1673,4,4,,0,,,,"395,1","790,2",available,1,1,0,2023,1,0,"0,866","0,5","0,823","0,5681",inconsistent
